priority,quality_score,mint,chain,alert_count,has_duplicates,duplicate_count,has_gaps,gap_count,has_distortions,distortion_count,callers
low,87.7,DHJVYXsikcimtcVo49FAZqYd1XPYPaXezYhbKArJbonk,solana,2,False,0,False,0,True,955,
low,87.8,CzHc1ugMNhim5JCJC8ebbp4k14jfrbZx1HNcMyEppump,solana,2,False,0,False,0,True,612,
low,87.9,Cr2mM4szbt8286XMn7iTpY5A8S17LbGAu1UyodkyEwn4,solana,2,False,0,False,0,True,791,
low,88.0,2KK4YMi24Tqo6tDn8mzYWkNdGjG3ufdXBjmLv7Fapump,solana,4,False,0,False,0,True,762,
low,88.3,b37NMA81bSgVmC6E5TXyrUndRzwdYycxoLFsG3gpump,solana,2,False,0,False,0,True,584,
low,88.6,3UzkMymHpqDijXYaGsz8Vbc1Vk4tKBED5TDT9v6Hbonk,solana,2,False,0,False,0,True,1333,
low,88.6,GaPbGp23pPuY9QBLPUjUEBn2MKEroTe9Q3M3f2Xpump,solana,8,False,0,False,0,True,2930,
low,88.9,CxiR3c9AGqMtE7bg82sLnzpLinXN3kXfcoYeYtGApFoG,solana,5,False,0,False,0,True,1389,
low,89.0,6TUJXvuUrS4rnnm8LmG23AZYsWQavY9SpeAG3Cdjbonk,solana,5,False,0,False,0,True,1237,
low,90.1,9AvytnUKsLxPxFHFqS6VLxaxt5p6BhYNr53SD2Chpump,solana,2,False,0,False,0,True,2180,
low,90.4,6d2Wze1KMUxQ28sFLrH9DKfgBXpUJSJYZaRbufucvBLV,solana,3,False,0,False,0,True,2156,
low,90.4,AMCHpR1F5gKt6msk9j9aDBjKUSmgyAxhymbZhjkypump,solana,4,False,0,False,0,True,570,
low,90.6,3vz82EWYv8xnc7Cm7qSgERcpMeqw92PcX8PBz88npump,solana,2,False,0,False,0,True,1043,
low,90.7,H74CYmXgMkYHYuSRsZt6RJb4NYp2u72Vw8BS5huApump,solana,2,False,0,False,0,True,1025,
low,91.2,G1jydhghPMLBXRFPR3wyJ9HbpKPR3Rv7M8Yakfo5pump,solana,4,False,0,False,0,True,545,
low,91.4,48TqCgU8zC2H5tWshNriY2bWHDULSTSvdgL4iP1Fpump,solana,4,False,0,False,0,True,966,
low,91.4,85vdovHhkXnDi98EYMQmD2vXS82jRP1VDDXfkJ38pump,solana,3,False,0,False,0,True,622,
low,91.6,7hB4AgnZp7RiThvtFTGMedkrU3G8X34fwHzy1vQjpump,solana,2,False,0,False,0,True,422,
low,91.6,w6iohhdC6zbq2DP1uwtmvXPJibbFroDnni1A222bonk,solana,8,False,0,False,0,True,923,
low,91.6,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,solana,2,False,0,False,0,True,450,
low,92.2,DGKj2gcKkrYnJYLGN89d1yStpx7r6yPkR166opx2bonk,solana,5,False,0,False,0,True,1017,
low,92.2,9RjwNo6hBPkxayWHCqQD1VjaH8igSizEseNZNbddpump,solana,2,False,0,False,0,True,1269,
low,92.3,HyU6PuA4oDPxnEpP7E3MGc4u6MQ4m31LZihTF7RPbonk,solana,5,False,0,False,0,True,1129,
low,92.4,BDWvvvKUS9c3C4Rz1w9tk5uD519CzD2f6n7zBk2Bbonk,solana,5,False,0,False,0,True,832,
low,92.6,AU1dQQhLho6M5YuyRvhvofPrQWt3sRiB9FmsXtW3pump,solana,2,False,0,False,0,True,413,
low,92.7,7tAnusL3srXjzEriVL86a23KgwDZKXJTZ2ezEUubonk,solana,4,False,0,False,0,True,930,
low,92.7,EoLW32eUjN9XibMLEb53CMzLtg9XxnHFU6fbpSukjups,solana,2,False,0,False,0,True,785,
low,93.0,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,solana,6,False,0,False,0,True,752,
low,93.1,V5cCiSixPLAiEDX2zZquT5VuLm4prr5t35PWmjNpump,solana,3,False,0,False,0,True,793,
low,93.2,vLieQF5eDqUuuk8RzRaqgAHkXr7bSEBZaWk9Zfibonk,solana,2,False,0,False,0,True,741,
low,93.2,E4n5gooEoFaDPb1oSDmN2VXjWKekrTn3EFE7KjNKpump,solana,4,False,0,False,0,True,406,
low,93.4,EuU9Vh37eKDdUnZkUfMZLGCcBqwFYpr1E6X3ZwUxhvgm,solana,7,False,0,False,0,True,717,
low,94.5,FRsV3m924aGpLMuEekoo3JkkMt1oopaM4JY9ki5YLXrp,solana,4,False,0,False,0,True,632,
low,94.7,9anaj2GrwWWQvkNKzzEzoz5xvTEYP69EPJRagowobonk,solana,3,False,0,False,0,True,565,
low,95.1,BKmYE8w1GEQ6khhLkvMj4ULvV4Gq7zLfJZSgsHE5pump,solana,2,False,0,False,0,True,527,
low,95.3,J3rYdme789g1zAysfbH9oP4zjagvfVM2PX7KJgFDpump,solana,2,False,0,False,0,True,245,
low,96.0,A9E2AopuG56LWYiXsvGLLTcLjUjQ539PY6k5Fhfepump,solana,3,False,0,False,0,True,347,
low,96.1,63bpnCja1pGB2HSazkS8FAPAUkYgcXoDwYHfvZZveBot,solana,5,False,0,False,0,True,547,
low,96.7,347k5f1WLRYe81roRcLBWDR6k3eCRunaqetQPW6pbonk,solana,2,False,0,False,0,True,340,
low,96.8,AFk1RUr18RCFjhKHQN7ufxPBiQYWjXifAw4y4n44jups,solana,2,False,0,False,0,True,338,
low,96.9,GTc5QQbZSf7W3CpvwqFkWXjPwRhYds8R8iJyR3e7pump,solana,2,False,0,False,0,True,159,
low,97.5,4bXCaDUciWA5Qj1zmcZ9ryJsoqv4rahKD4r8zYYsbonk,solana,7,False,0,False,0,True,328,
low,97.6,3dk9CNre8tmv6bbNXd5F6dgkNnEzsyQ7sPhVT8kKpump,solana,3,False,0,False,0,True,146,
low,97.7,3E8muKzsn84HUUmDWdjjd6geRjv5XUpMjdpbrqi3pump,solana,2,False,0,False,0,True,163,
low,97.8,5oUzkFsCFMJJ23Z6Ghev5m7FjE6TtrqZJXUS7V5Smoon,solana,2,False,0,False,0,True,115,
low,97.9,4daoTLufDmV3ods48Zh8rymaZKBLtgEvuH9qALYLbonk,solana,9,False,0,False,0,True,375,
low,97.9,GUy9Tu8YtvvHoL3DcXLJxXvEN8PqEus6mWQUEchcbonk,solana,3,False,0,False,0,True,224,
low,98.0,3arUrpH3nzaRJbbpVgY42dcqSq9A5BFgUxKozZ4npump,solana,3,False,0,False,0,True,204,
low,98.1,DHAajf71VVT9s98hmyFyr3JDnr9KfotFbM5gQJV5bonk,solana,2,False,0,False,0,True,198,
low,98.6,2rVgh6tcU1Hhk58XwD631E2D6iqLV28prSdpBXaLbonk,solana,2,False,0,False,0,True,146,
low,98.7,8SkfuQkYNTskoQUbbjr2JbZQeqQV9egnJXgfMXf5bonk,solana,2,False,0,False,0,True,88,
low,98.8,BCXpjsHYmgVpRKdv4EQv1RARhYagnnwPkJjYbvM6bonk,solana,5,False,0,False,0,True,115,
low,98.8,AtortPA9SVbkKmdzu5zg4jxgkR4howvPshorA9jYbonk,solana,3,False,0,False,0,True,254,
low,98.8,4nswj3o1Lo9iWYvvRJxUD8vbCy9ay7QQoXYcncHNbonk,solana,2,False,0,False,0,True,114,
low,98.9,ENfpbQUM5xAnNP8ecyEQGFJ6KwbuPjMwv7ZjR29cDuAb,solana,2,False,0,False,0,True,59,
low,99.1,F7pB3ZdfBnyFw2LRHydWEn9BmhEa5XihXLjhySFRpump,solana,3,False,0,False,0,True,110,
low,99.1,FJjKH9Xp2SvNDNUSN7X9T4uMNafFEYzbZpnwEZXKpump,solana,3,False,0,False,0,True,101,
low,99.2,EwBUeMFm8Zcn79iJkDns3NdcL8t8B6Xikh9dKgZtpump,solana,5,False,0,False,0,True,51,
low,99.2,CARDSccUMFKoPRZxt5vt3ksUbxEFEcnZ3H2pd3dKxYjp,solana,3,False,0,False,0,True,97,
low,99.3,JmMRbLcKgNCu17yHZDAn4strE5NjmWJ4pCeJ7s7boop,solana,3,False,0,False,0,True,47,
low,99.3,38PgzpJYu2HkiYvV8qePFakB8tuobPdGm2FFEn7Dpump,solana,8,False,0,False,0,True,48,
low,99.4,3BtunCQ3KdpsYtXQU9SmkGopnDkaQHuEgG14Dy1Lbonk,solana,2,False,0,False,0,True,62,
low,99.4,3HeUeL8ru8DFfRRQGnE11vGrDdNUzqVwBW8hyYHBbonk,solana,2,False,0,False,0,True,35,
low,99.6,9BqPvc9vPBdcVtez6UYiFEeqTSYqxypF4f1CmtaZpump,solana,2,False,0,False,0,True,22,
low,99.6,BFgdzMkTPdKKJeTipv2njtDEwhKxkgFueJQfJGt1jups,solana,4,False,0,False,0,True,48,
low,99.6,HtTYHz1Kf3rrQo6AqDLmss7gq5WrkWAaXn3tupUZbonk,solana,9,False,0,False,0,True,102,
low,99.6,FNP2Dw2GU5wPBZgVCcerbEemV9dVfvQrThEor1jmoon,solana,3,False,0,False,0,True,22,
low,99.6,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,solana,2,False,0,False,0,True,85,
low,99.7,3wPQhXYqy861Nhoc4bahtpf7G3e89XCLfZ67ptEfZUSA,solana,6,False,0,False,0,True,31,
low,99.7,FP2XnGpqP5opNZujB6KPpXYWSAwq7BbTUVUnRij1bonk,solana,2,False,0,False,0,True,67,
low,99.7,FyrBf5xKg5EwKZ9pHvSpJeLLuCWBicTpm3VvZcsibonk,solana,3,False,0,False,0,True,26,
low,99.8,Ey59PH7Z4BFU4HjyKnyMdWt5GGN76KazTAwQihoUXRnk,solana,6,False,0,False,0,True,55,
low,99.8,BBKPiLM9KjdJW7oQSKt99RVWcZdhF6sEHRKnwqeBGHST,solana,2,False,0,False,0,True,20,
low,99.8,H8xQ6poBjB9DTPMDTKWzWPrnxu4bDEhybxiouF8Ppump,solana,4,False,0,False,0,True,26,
low,99.8,71Jvq4Epe2FCJ7JFSF7jLXdNk1Wy4Bhqd9iL6bEFELvg,solana,13,False,0,False,0,True,27,
low,99.9,76rTxzztXjJe7AUaBi7jQ5J61MFgpQgB4Cc934sWbonk,solana,4,False,0,False,0,True,21,
low,99.9,G4zwEA9NSd3nMBbEj31MMPq2853Brx2oGsKzex3ebonk,solana,3,False,0,False,0,True,12,
low,99.9,CSrwNk6B1DwWCHRMsaoDVUfD5bBMQCJPY72ZG3Nnpump,solana,2,False,0,False,0,True,9,
low,99.9,83kGGSggYGP2ZEEyvX54SkZR1kFn84RgGCDyptbDbonk,solana,5,False,0,False,0,True,22,
low,99.9,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,solana,6,False,0,False,0,True,22,
low,99.9,8J69rbLTzWWgUJziFY8jeu5tDwEPBwUz4pKBMr5rpump,solana,6,False,0,False,0,True,12,
low,99.9,CB9dDufT3ZuQXqqSfa1c5kY935TEreyBw9XJXxHKpump,solana,3,False,0,False,0,True,21,
low,100.0,5zCETicUCJqJ5Z3wbfFPZqtSpHPYqnggs1wX7ZRpump,solana,22,False,0,False,0,True,10,
low,100.0,5c74v6Px9RKwdGWCfqLGfEk7UZfE3Y4qJbuYrLbVG63V,solana,2,False,0,False,0,True,1,
low,100.0,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,solana,2,False,0,False,0,True,3,
low,100.0,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,solana,4,False,0,False,0,True,1,
low,100.0,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,solana,20,False,0,False,0,True,3,
