TradeNumber,AlertTime,PnL,PositionSize,TradeReturn,PortfolioBefore,PortfolioAfter
1008,2025-09-05T23:35:57.000Z,0.947556,536.97,-28.16,8512.06,8483.90
1009,2025-09-05T23:46:25.000Z,0.985873,536.97,-7.59,8483.90,8476.32
1010,2025-09-06T06:59:57.000Z,1.027698,536.97,14.87,8476.32,8491.19
1011,2025-09-06T07:12:00.000Z,1.098796,536.97,53.05,8491.19,8544.24
1012,2025-09-06T08:41:22.000Z,1.356294,536.97,191.32,8544.24,8735.56
1013,2025-09-06T08:55:19.000Z,1.065447,536.97,35.14,8735.56,8770.70
1014,2025-09-06T11:48:38.000Z,0.893923,536.97,-56.96,8770.70,8713.74
1015,2025-09-06T11:49:22.000Z,1.006569,536.97,3.53,8713.74,8717.27
1016,2025-09-06T12:24:37.000Z,0.881351,536.97,-63.71,8717.27,8653.56
1017,2025-09-06T13:34:24.000Z,1.303819,536.97,163.14,8653.56,8816.70
1018,2025-09-06T14:00:54.000Z,0.940052,536.97,-32.19,8816.70,8784.51
1019,2025-09-06T17:22:16.000Z,0.991549,536.97,-4.54,8784.51,8779.97
1020,2025-09-06T22:30:53.000Z,1.012548,536.97,6.74,8779.97,8786.71
1021,2025-09-06T23:29:16.000Z,0.800000,536.97,-107.39,8786.71,8679.32
1022,2025-09-07T00:40:49.000Z,1.001872,536.97,1.01,8679.32,8680.32
1023,2025-09-07T09:30:51.000Z,0.935348,536.97,-34.72,8680.32,8645.61
1024,2025-09-07T13:34:22.000Z,1.005278,536.97,2.83,8645.61,8648.44
1025,2025-09-07T14:12:50.000Z,1.113418,864.84,98.09,8648.44,8746.53
1026,2025-09-07T15:12:53.000Z,0.940114,864.84,-51.79,8746.53,8694.74
1027,2025-09-07T15:30:11.000Z,0.972969,864.84,-23.38,8694.74,8671.36
1028,2025-09-07T16:14:42.000Z,2.329020,864.84,1149.39,8671.36,9820.75
1029,2025-09-07T17:12:38.000Z,0.902419,864.84,-84.39,9820.75,9736.36
1030,2025-09-07T19:44:05.000Z,0.821855,864.84,-154.07,9736.36,9582.30
1031,2025-09-07T20:00:18.000Z,1.002674,864.84,2.31,9582.30,9584.61
1032,2025-09-07T21:20:51.000Z,1.057571,864.84,49.79,9584.61,9634.40
1033,2025-09-07T23:08:12.000Z,0.800000,864.84,-172.97,9634.40,9461.43
1034,2025-09-07T23:39:58.000Z,0.927791,864.84,-62.45,9461.43,9398.98
1035,2025-09-08T02:28:28.000Z,0.800000,864.84,-172.97,9398.98,9226.01
1036,2025-09-08T07:32:50.000Z,1.571323,864.84,494.10,9226.01,9720.12
1037,2025-09-08T09:43:59.000Z,1.000000,864.84,0.00,9720.12,9720.12
1038,2025-09-08T09:53:19.000Z,0.952177,864.84,-41.36,9720.12,9678.76
1039,2025-09-08T10:00:29.000Z,1.103315,864.84,89.35,9678.76,9768.11
1040,2025-09-08T10:24:51.000Z,0.800000,864.84,-172.97,9768.11,9595.14
1041,2025-09-08T10:28:11.000Z,0.833313,864.84,-144.16,9595.14,9450.98
1042,2025-09-08T12:32:36.000Z,1.001601,864.84,1.38,9450.98,9452.37
1043,2025-09-08T12:57:05.000Z,1.090644,864.84,78.39,9452.37,9530.76
1044,2025-09-08T14:15:54.000Z,1.009569,864.84,8.28,9530.76,9539.03
1045,2025-09-08T16:41:47.000Z,1.491947,864.84,425.46,9539.03,9964.49
1046,2025-09-08T16:45:35.000Z,1.009607,864.84,8.31,9964.49,9972.80
1047,2025-09-08T17:12:25.000Z,0.995705,864.84,-3.71,9972.80,9969.09
1048,2025-09-08T17:13:00.000Z,1.056922,864.84,49.23,9969.09,10018.31
1049,2025-09-08T17:49:06.000Z,1.011080,864.84,9.58,10018.31,10027.90
1050,2025-09-08T19:06:41.000Z,0.813922,864.84,-160.93,10027.90,9866.97
1051,2025-09-08T19:09:45.000Z,0.903918,864.84,-83.10,9866.97,9783.87
1052,2025-09-08T20:55:25.000Z,1.019715,864.84,17.05,9783.87,9800.92
1053,2025-09-08T22:03:37.000Z,0.979212,864.84,-17.98,9800.92,9782.94
1054,2025-09-08T22:17:49.000Z,1.077424,864.84,66.96,9782.94,9849.90
1055,2025-09-08T22:46:09.000Z,1.022160,864.84,19.17,9849.90,9869.07
1056,2025-09-09T02:21:18.000Z,1.001116,864.84,0.97,9869.07,9870.03
1057,2025-09-09T03:20:10.000Z,0.995585,864.84,-3.82,9870.03,9866.22
1058,2025-09-09T04:00:32.000Z,1.000000,864.84,0.00,9866.22,9866.22
1059,2025-09-09T04:38:55.000Z,0.800000,864.84,-172.97,9866.22,9693.25
1060,2025-09-09T08:42:39.000Z,1.000000,864.84,0.00,9693.25,9693.25
1061,2025-09-09T09:00:29.000Z,0.957912,864.84,-36.40,9693.25,9656.85
1062,2025-09-09T09:01:33.000Z,1.000000,864.84,0.00,9656.85,9656.85
1063,2025-09-09T10:04:13.000Z,0.852825,864.84,-127.28,9656.85,9529.56
1064,2025-09-09T13:22:36.000Z,0.937062,864.84,-54.43,9529.56,9475.13
1065,2025-09-09T13:32:00.000Z,1.011478,864.84,9.93,9475.13,9485.06
1066,2025-09-09T13:52:24.000Z,0.996028,864.84,-3.43,9485.06,9481.62
1067,2025-09-09T15:05:00.000Z,0.866936,864.84,-115.08,9481.62,9366.54
1068,2025-09-09T15:25:50.000Z,1.001809,864.84,1.56,9366.54,9368.11
1069,2025-09-09T17:24:29.000Z,0.863873,864.84,-117.73,9368.11,9250.38
1070,2025-09-10T00:06:20.000Z,0.985313,864.84,-12.70,9250.38,9237.68
1071,2025-09-10T01:19:24.000Z,0.957061,864.84,-37.14,9237.68,9200.54
1072,2025-09-10T03:30:39.000Z,0.985427,864.84,-12.60,9200.54,9187.94
1073,2025-09-10T12:07:29.000Z,0.990061,864.84,-8.60,9187.94,9179.34
1074,2025-09-10T13:15:29.000Z,1.075101,864.84,64.95,9179.34,9244.29
1075,2025-09-10T13:43:42.000Z,1.112155,864.84,97.00,9244.29,9341.29
1076,2025-09-10T13:47:29.000Z,0.972377,864.84,-23.89,9341.29,9317.40
1077,2025-09-10T13:50:36.000Z,1.178850,864.84,154.68,9317.40,9472.08
1078,2025-09-10T14:26:36.000Z,0.809930,864.84,-164.38,9472.08,9307.70
1079,2025-09-10T14:48:45.000Z,1.023575,864.84,20.39,9307.70,9328.08
1080,2025-09-10T16:51:08.000Z,0.851525,864.84,-128.41,9328.08,9199.68
1081,2025-09-10T17:59:59.000Z,0.850006,864.84,-129.72,9199.68,9069.96
1082,2025-09-10T19:09:11.000Z,0.866096,864.84,-115.81,9069.96,8954.15
1083,2025-09-10T19:13:15.000Z,1.098319,864.84,85.03,8954.15,9039.18
1084,2025-09-10T19:16:53.000Z,0.962887,864.84,-32.10,9039.18,9007.08
1085,2025-09-10T19:20:50.000Z,0.968226,864.84,-27.48,9007.08,8979.60
1086,2025-09-10T19:28:52.000Z,1.841160,864.84,727.47,8979.60,9707.08
1087,2025-09-10T19:49:53.000Z,0.991009,864.84,-7.78,9707.08,9699.30
1088,2025-09-10T19:58:47.000Z,1.000000,864.84,0.00,9699.30,9699.30
1089,2025-09-11T00:43:49.000Z,1.163489,864.84,141.39,9699.30,9840.69
1090,2025-09-11T09:16:31.000Z,0.989781,864.84,-8.84,9840.69,9831.85
1091,2025-09-11T10:04:00.000Z,1.000396,864.84,0.34,9831.85,9832.20
1092,2025-09-11T11:44:19.000Z,0.980478,864.84,-16.88,9832.20,9815.31
1093,2025-09-11T12:58:47.000Z,0.807326,864.84,-166.63,9815.31,9648.68
1094,2025-09-11T15:47:08.000Z,1.000000,864.84,0.00,9648.68,9648.68
1095,2025-09-11T16:28:23.000Z,1.016178,864.84,13.99,9648.68,9662.67
1096,2025-09-11T18:01:31.000Z,0.957827,864.84,-36.47,9662.67,9626.20
1097,2025-09-11T18:56:13.000Z,1.104985,864.84,90.80,9626.20,9716.99
1098,2025-09-11T21:29:12.000Z,1.293846,864.84,254.13,9716.99,9971.13
1099,2025-09-11T21:41:27.000Z,0.931916,864.84,-58.88,9971.13,9912.24
1100,2025-09-11T22:12:45.000Z,1.090065,864.84,77.89,9912.24,9990.14
1101,2025-09-12T02:28:13.000Z,1.195722,864.84,169.27,9990.14,10159.41
1102,2025-09-12T02:35:31.000Z,1.019362,864.84,16.74,10159.41,10176.15
1103,2025-09-12T07:21:27.000Z,1.270877,864.84,234.27,10176.15,10410.42
1104,2025-09-12T11:55:46.000Z,0.985639,864.84,-12.42,10410.42,10398.00
1105,2025-09-12T13:11:06.000Z,1.026367,864.84,22.80,10398.00,10420.80
1106,2025-09-12T13:29:18.000Z,1.944884,864.84,817.18,10420.80,11237.98
1107,2025-09-12T14:13:34.000Z,0.963890,864.84,-31.23,11237.98,11206.75
1108,2025-09-12T14:13:51.000Z,0.832449,864.84,-144.91,11206.75,11061.84
1109,2025-09-12T17:16:48.000Z,0.928837,864.84,-61.54,11061.84,11000.30
1110,2025-09-12T19:22:04.000Z,0.808183,864.84,-165.89,11000.30,10834.41
1111,2025-09-12T19:22:09.000Z,0.830087,864.84,-146.95,10834.41,10687.46
1112,2025-09-12T19:23:14.000Z,0.906199,864.84,-81.12,10687.46,10606.33
1113,2025-09-12T19:37:41.000Z,0.951085,864.84,-42.30,10606.33,10564.03
1114,2025-09-12T22:14:47.000Z,0.976509,864.84,-20.32,10564.03,10543.71
1115,2025-09-13T05:11:37.000Z,1.000000,864.84,0.00,10543.71,10543.71
1116,2025-09-13T05:49:23.000Z,0.988083,864.84,-10.31,10543.71,10533.41
1117,2025-09-13T05:51:06.000Z,0.981335,864.84,-16.14,10533.41,10517.27
1118,2025-09-13T06:41:46.000Z,0.989325,864.84,-9.23,10517.27,10508.03
1119,2025-09-13T09:16:11.000Z,0.800000,864.84,-172.97,10508.03,10335.06
1120,2025-09-13T10:11:27.000Z,0.970524,864.84,-25.49,10335.06,10309.57
1121,2025-09-13T11:58:39.000Z,0.987627,864.84,-10.70,10309.57,10298.87
1122,2025-09-13T12:48:04.000Z,0.800000,864.84,-172.97,10298.87,10125.90
1123,2025-09-13T13:07:04.000Z,1.000000,864.84,0.00,10125.90,10125.90
1124,2025-09-13T18:37:01.000Z,1.116141,864.84,100.44,10125.90,10226.35
1125,2025-09-13T19:17:33.000Z,1.149973,864.84,129.70,10226.35,10356.05
1126,2025-09-13T19:33:47.000Z,0.999380,864.84,-0.54,10356.05,10355.51
1127,2025-09-13T20:14:06.000Z,2.006209,864.84,870.21,10355.51,11225.73
1128,2025-09-13T21:04:20.000Z,0.975411,864.84,-21.27,11225.73,11204.46
1129,2025-09-13T22:09:14.000Z,0.801569,864.84,-171.61,11204.46,11032.85
1130,2025-09-13T22:10:27.000Z,1.320848,864.84,277.48,11032.85,11310.33
1131,2025-09-13T23:15:01.000Z,0.952668,864.84,-40.94,11310.33,11269.40
1132,2025-09-13T23:15:11.000Z,1.000000,864.84,0.00,11269.40,11269.40
1133,2025-09-13T23:26:39.000Z,0.800000,864.84,-172.97,11269.40,11096.43
1134,2025-09-13T23:28:17.000Z,1.050399,864.84,43.59,11096.43,11140.02
1135,2025-09-14T00:29:55.000Z,0.829172,864.84,-147.74,11140.02,10992.28
1136,2025-09-14T00:44:26.000Z,0.872638,864.84,-110.15,10992.28,10882.13
1137,2025-09-14T00:58:36.000Z,1.000976,864.84,0.84,10882.13,10882.97
1138,2025-09-14T01:20:51.000Z,0.931329,864.84,-59.39,10882.97,10823.58
1139,2025-09-14T03:11:25.000Z,1.596802,864.84,516.14,10823.58,11339.72
1140,2025-09-14T05:31:36.000Z,1.000034,864.84,0.03,11339.72,11339.75
1141,2025-09-14T05:45:02.000Z,1.244182,864.84,211.18,11339.75,11550.93
1142,2025-09-14T08:17:17.000Z,1.437717,864.84,378.56,11550.93,11929.49
1143,2025-09-14T08:30:15.000Z,0.916895,864.84,-71.87,11929.49,11857.62
1144,2025-09-14T09:44:44.000Z,1.000000,864.84,0.00,11857.62,11857.62
1145,2025-09-14T09:59:02.000Z,0.853640,864.84,-126.58,11857.62,11731.04
1146,2025-09-14T11:16:37.000Z,1.906010,864.84,783.56,11731.04,12514.60
1147,2025-09-14T13:51:10.000Z,1.498678,864.84,431.28,12514.60,12945.88
1148,2025-09-14T15:01:17.000Z,0.958635,1294.59,-53.55,12945.88,12892.32
1149,2025-09-14T17:07:25.000Z,1.003316,1294.59,4.29,12892.32,12896.62
1150,2025-09-14T17:09:49.000Z,0.911211,1294.59,-114.95,12896.62,12781.67
1151,2025-09-14T17:54:06.000Z,0.912295,1294.59,-113.54,12781.67,12668.13
1152,2025-09-14T19:53:33.000Z,1.067823,1294.59,87.80,12668.13,12755.93
1153,2025-09-14T20:17:05.000Z,1.032351,1294.59,41.88,12755.93,12797.81
1154,2025-09-14T21:07:07.000Z,0.800000,1294.59,-258.92,12797.81,12538.90
1155,2025-09-14T21:48:51.000Z,1.318454,1294.59,412.27,12538.90,12951.16
1156,2025-09-14T21:53:15.000Z,1.002117,1294.59,2.74,12951.16,12953.91
1157,2025-09-14T23:49:47.000Z,1.305505,1294.59,395.50,12953.91,13349.41
1158,2025-09-14T23:52:36.000Z,1.004128,1294.59,5.34,13349.41,13354.75
1159,2025-09-15T01:20:32.000Z,1.122601,1294.59,158.72,13354.75,13513.47
1160,2025-09-15T05:03:12.000Z,1.269127,1294.59,348.41,13513.47,13861.88
1161,2025-09-15T09:02:42.000Z,1.159994,1294.59,207.13,13861.88,14069.00
1162,2025-09-15T10:47:15.000Z,1.001130,1294.59,1.46,14069.00,14070.47
1163,2025-09-15T10:51:29.000Z,0.854210,1294.59,-188.74,14070.47,13881.73
1164,2025-09-15T12:43:00.000Z,1.004390,1294.59,5.68,13881.73,13887.41
1165,2025-09-15T15:04:41.000Z,0.941204,1294.59,-76.12,13887.41,13811.29
1166,2025-09-15T15:30:13.000Z,0.994083,1294.59,-7.66,13811.29,13803.63
1167,2025-09-15T16:38:19.000Z,1.241930,1294.59,313.20,13803.63,14116.83
1168,2025-09-15T16:45:30.000Z,0.810336,1294.59,-245.54,14116.83,13871.30
1169,2025-09-15T17:19:03.000Z,0.979537,1294.59,-26.49,13871.30,13844.81
1170,2025-09-15T17:53:32.000Z,0.965700,1294.59,-44.40,13844.81,13800.40
1171,2025-09-15T23:18:43.000Z,1.020214,1294.59,26.17,13800.40,13826.57
1172,2025-09-16T06:25:32.000Z,1.000000,1294.59,0.00,13826.57,13826.57
1173,2025-09-16T06:25:46.000Z,0.800000,1294.59,-258.92,13826.57,13567.65
1174,2025-09-16T06:45:34.000Z,0.887946,1294.59,-145.06,13567.65,13422.59
1175,2025-09-16T06:47:03.000Z,0.993915,1294.59,-7.88,13422.59,13414.71
1176,2025-09-16T07:47:01.000Z,1.174534,1294.59,225.95,13414.71,13640.66
1177,2025-09-16T10:19:40.000Z,0.961037,1294.59,-50.44,13640.66,13590.22
1178,2025-09-16T10:30:32.000Z,1.017121,1294.59,22.16,13590.22,13612.38
1179,2025-09-16T10:48:23.000Z,1.001796,1294.59,2.33,13612.38,13614.71
1180,2025-09-16T12:07:28.000Z,1.082514,1294.59,106.82,13614.71,13721.53
1181,2025-09-16T12:16:03.000Z,0.979314,1294.59,-26.78,13721.53,13694.75
1182,2025-09-16T12:27:42.000Z,1.002923,1294.59,3.78,13694.75,13698.54
1183,2025-09-16T13:43:38.000Z,1.006531,1294.59,8.45,13698.54,13706.99
1184,2025-09-16T14:30:52.000Z,0.930334,1294.59,-90.19,13706.99,13616.80
1185,2025-09-16T15:25:59.000Z,1.001777,1294.59,2.30,13616.80,13619.10
1186,2025-09-17T04:05:09.000Z,0.978562,1294.59,-27.75,13619.10,13591.35
1187,2025-09-17T07:07:11.000Z,1.033051,1294.59,42.79,13591.35,13634.14
1188,2025-09-17T11:26:28.000Z,1.179595,1294.59,232.50,13634.14,13866.64
1189,2025-09-17T11:29:10.000Z,1.001581,1294.59,2.05,13866.64,13868.68
1190,2025-09-17T15:02:20.000Z,0.924071,1294.59,-98.30,13868.68,13770.39
1191,2025-09-17T15:52:35.000Z,1.076651,1294.59,99.23,13770.39,13869.62
1192,2025-09-17T16:31:46.000Z,0.995420,1294.59,-5.93,13869.62,13863.69
1193,2025-09-17T19:05:36.000Z,0.989763,1294.59,-13.25,13863.69,13850.44
1194,2025-09-17T20:54:01.000Z,1.021534,1294.59,27.88,13850.44,13878.31
1195,2025-09-17T21:20:27.000Z,1.000000,1294.59,0.00,13878.31,13878.31
1196,2025-09-17T22:12:05.000Z,1.042142,1294.59,54.56,13878.31,13932.87
1197,2025-09-17T23:03:26.000Z,1.000000,1294.59,0.00,13932.87,13932.87
1198,2025-09-18T05:36:01.000Z,1.847140,1294.59,1096.70,13932.87,15029.57
1199,2025-09-18T07:09:41.000Z,0.997719,1294.59,-2.95,15029.57,15026.61
1200,2025-09-18T08:20:29.000Z,1.171443,1294.59,221.95,15026.61,15248.56
1201,2025-09-18T09:59:34.000Z,0.829601,1294.59,-220.60,15248.56,15027.96
1202,2025-09-18T11:54:25.000Z,0.969230,1294.59,-39.83,15027.96,14988.13
1203,2025-09-18T13:14:21.000Z,0.817024,1294.59,-236.88,14988.13,14751.25
1204,2025-09-18T14:41:58.000Z,1.042020,1294.59,54.40,14751.25,14805.65
1205,2025-09-18T14:46:53.000Z,1.052630,1294.59,68.13,14805.65,14873.78
1206,2025-09-18T17:18:47.000Z,1.197412,1294.59,255.57,14873.78,15129.35
1207,2025-09-18T17:36:06.000Z,0.991790,1294.59,-10.63,15129.35,15118.72
1208,2025-09-18T17:39:14.000Z,2.765690,1294.59,2285.84,15118.72,17404.56
1209,2025-09-18T19:27:49.000Z,0.929233,1294.59,-91.61,17404.56,17312.95
1210,2025-09-18T19:43:47.000Z,1.047686,1294.59,61.73,17312.95,17374.68
1211,2025-09-18T22:17:10.000Z,1.356063,1294.59,460.95,17374.68,17835.64
1212,2025-09-19T01:38:24.000Z,1.089640,1294.59,116.05,17835.64,17951.68
1213,2025-09-19T01:50:56.000Z,1.113686,1294.59,147.18,17951.68,18098.86
1214,2025-09-19T04:35:57.000Z,1.000000,1294.59,0.00,18098.86,18098.86
1215,2025-09-19T08:16:26.000Z,1.008631,1294.59,11.17,18098.86,18110.03
1216,2025-09-19T08:46:17.000Z,0.800000,1294.59,-258.92,18110.03,17851.12
1217,2025-09-19T13:08:53.000Z,0.800000,1294.59,-258.92,17851.12,17592.20
1218,2025-09-19T13:21:19.000Z,1.010800,1294.59,13.98,17592.20,17606.18
1219,2025-09-19T16:12:02.000Z,1.269287,1294.59,348.62,17606.18,17954.80
1220,2025-09-19T16:56:01.000Z,0.820162,1294.59,-232.82,17954.80,17721.98
1221,2025-09-19T17:46:38.000Z,1.269174,1294.59,348.47,17721.98,18070.45
1222,2025-09-19T18:07:44.000Z,0.986531,1294.59,-17.44,18070.45,18053.01
1223,2025-09-19T18:08:14.000Z,1.011715,1294.59,15.17,18053.01,18068.18
1224,2025-09-19T18:14:19.000Z,1.109201,1294.59,141.37,18068.18,18209.55
1225,2025-09-19T18:34:16.000Z,0.906303,1294.59,-121.30,18209.55,18088.25
1226,2025-09-19T19:00:15.000Z,1.109201,1294.59,141.37,18088.25,18229.62
1227,2025-09-19T20:01:26.000Z,0.842193,1294.59,-204.30,18229.62,18025.32
1228,2025-09-19T22:03:23.000Z,0.967444,1294.59,-42.15,18025.32,17983.18
1229,2025-09-19T22:10:34.000Z,1.000000,1294.59,0.00,17983.18,17983.18
1230,2025-09-20T01:10:27.000Z,0.996940,1294.59,-3.96,17983.18,17979.21
1231,2025-09-20T04:29:44.000Z,0.971371,1294.59,-37.06,17979.21,17942.15
1232,2025-09-20T05:44:58.000Z,0.951267,1294.59,-63.09,17942.15,17879.06
1233,2025-09-20T08:32:34.000Z,0.956744,1294.59,-56.00,17879.06,17823.06
1234,2025-09-20T10:11:18.000Z,1.486692,1294.59,630.07,17823.06,18453.13
1235,2025-09-20T13:59:29.000Z,1.115957,1294.59,150.12,18453.13,18603.25
1236,2025-09-20T14:05:41.000Z,1.037559,1294.59,48.62,18603.25,18651.87
1237,2025-09-20T14:21:25.000Z,0.833832,1294.59,-215.12,18651.87,18436.75
1238,2025-09-20T15:38:22.000Z,0.889133,1294.59,-143.53,18436.75,18293.23
1239,2025-09-20T17:22:27.000Z,0.877556,1294.59,-158.51,18293.23,18134.71
1240,2025-09-20T18:03:26.000Z,1.053863,1294.59,69.73,18134.71,18204.44
1241,2025-09-20T18:48:08.000Z,1.097167,1294.59,125.79,18204.44,18330.23
1242,2025-09-20T20:39:55.000Z,1.083241,1294.59,107.76,18330.23,18438.00
1243,2025-09-21T00:33:04.000Z,0.830470,1294.59,-219.47,18438.00,18218.52
1244,2025-09-21T08:51:40.000Z,1.000000,1294.59,0.00,18218.52,18218.52
1245,2025-09-21T13:22:25.000Z,0.974552,1294.59,-32.94,18218.52,18185.58
1246,2025-09-21T14:26:10.000Z,11.502555,1818.56,19099.51,18185.58,37285.09
1247,2025-09-21T16:12:04.000Z,1.339369,1818.56,617.16,37285.09,37902.25
1248,2025-09-21T17:10:41.000Z,1.419347,1818.56,762.61,37902.25,38664.86
1249,2025-09-21T20:36:50.000Z,1.237531,1818.56,431.96,38664.86,39096.82
1250,2025-09-22T00:29:53.000Z,1.147939,1818.56,269.04,39096.82,39365.86
1251,2025-09-22T04:04:49.000Z,0.991181,1818.56,-16.04,39365.86,39349.82
1252,2025-09-22T06:08:54.000Z,0.918498,1818.56,-148.22,39349.82,39201.60
1253,2025-09-22T07:07:46.000Z,0.984547,1818.56,-28.10,39201.60,39173.50
1254,2025-09-22T10:52:27.000Z,0.979147,1818.56,-37.92,39173.50,39135.58
1255,2025-09-22T11:39:58.000Z,0.971251,1818.56,-52.28,39135.58,39083.30
1256,2025-09-22T12:01:33.000Z,0.996933,1818.56,-5.58,39083.30,39077.72
1257,2025-09-22T13:54:19.000Z,1.397488,1818.56,722.85,39077.72,39800.57
1258,2025-09-22T15:06:28.000Z,1.000000,1818.56,0.00,39800.57,39800.57
1259,2025-09-22T15:44:56.000Z,1.005062,1818.56,9.21,39800.57,39809.78
1260,2025-09-22T16:47:24.000Z,1.009454,1818.56,17.19,39809.78,39826.97
1261,2025-09-23T08:01:38.000Z,0.800000,1818.56,-363.71,39826.97,39463.26
1262,2025-09-23T14:18:00.000Z,1.039197,1818.56,71.28,39463.26,39534.54
1263,2025-09-23T16:39:35.000Z,1.261168,1818.56,474.95,39534.54,40009.49
1264,2025-09-23T17:33:56.000Z,1.315811,1818.56,574.32,40009.49,40583.81
1265,2025-09-23T17:40:11.000Z,1.775803,1818.56,1410.84,40583.81,41994.65
1266,2025-09-23T19:11:12.000Z,0.923750,1818.56,-138.66,41994.65,41855.99
1267,2025-09-23T19:21:04.000Z,1.000000,1818.56,0.00,41855.99,41855.99
1268,2025-09-23T23:53:55.000Z,1.416769,1818.56,757.92,41855.99,42613.91
1269,2025-09-24T00:39:05.000Z,0.800000,1818.56,-363.71,42613.91,42250.20
1270,2025-09-24T01:02:59.000Z,1.387943,1818.56,705.50,42250.20,42955.69
1271,2025-09-24T10:00:11.000Z,0.999532,1818.56,-0.85,42955.69,42954.84
1272,2025-09-24T12:09:21.000Z,1.002812,1818.56,5.11,42954.84,42959.96
1273,2025-09-24T13:39:56.000Z,0.915377,1818.56,-153.89,42959.96,42806.07
1274,2025-09-24T13:53:57.000Z,0.800000,1818.56,-363.71,42806.07,42442.35
1275,2025-09-24T16:38:20.000Z,0.996419,1818.56,-6.51,42442.35,42435.84
1276,2025-09-24T21:26:50.000Z,1.000000,1818.56,0.00,42435.84,42435.84
1277,2025-09-24T21:41:45.000Z,1.728187,1818.56,1324.25,42435.84,43760.09
1278,2025-09-24T21:44:44.000Z,1.720546,1818.56,1310.35,43760.09,45070.45
1279,2025-09-24T21:51:33.000Z,0.800000,1818.56,-363.71,45070.45,44706.73
1280,2025-09-24T23:40:05.000Z,0.800000,1818.56,-363.71,44706.73,44343.02
1281,2025-09-24T23:43:03.000Z,1.004693,1818.56,8.53,44343.02,44351.56
1282,2025-09-25T00:28:12.000Z,1.465062,1818.56,845.74,44351.56,45197.30
1283,2025-09-25T06:44:48.000Z,0.976127,1818.56,-43.41,45197.30,45153.89
1284,2025-09-25T07:06:40.000Z,0.831366,1818.56,-306.67,45153.89,44847.22
1285,2025-09-25T11:25:34.000Z,1.469181,1818.56,853.23,44847.22,45700.45
1286,2025-09-25T13:33:43.000Z,1.000000,1818.56,0.00,45700.45,45700.45
1287,2025-09-25T13:33:43.000Z,1.281384,1818.56,511.71,45700.45,46212.16
1288,2025-09-25T15:13:17.000Z,1.006516,1818.56,11.85,46212.16,46224.01
1289,2025-09-25T16:11:29.000Z,0.877790,1818.56,-222.25,46224.01,46001.76
1290,2025-09-25T20:02:54.000Z,1.076940,1818.56,139.92,46001.76,46141.68
1291,2025-09-25T21:11:38.000Z,1.040520,1818.56,73.69,46141.68,46215.37
1292,2025-09-25T22:05:50.000Z,0.958768,1818.56,-74.98,46215.37,46140.39
1293,2025-09-25T22:50:07.000Z,0.994073,1818.56,-10.78,46140.39,46129.61
1294,2025-09-25T22:57:22.000Z,0.820128,1818.56,-327.11,46129.61,45802.50
1295,2025-09-26T07:21:11.000Z,0.973940,1818.56,-47.39,45802.50,45755.11
1296,2025-09-26T07:56:00.000Z,1.029456,1818.56,53.57,45755.11,45808.68
1297,2025-09-26T08:29:35.000Z,0.911671,1818.56,-160.63,45808.68,45648.05
1298,2025-09-26T10:38:59.000Z,1.095201,1818.56,173.13,45648.05,45821.18
1299,2025-09-26T12:43:00.000Z,0.900689,1818.56,-180.60,45821.18,45640.57
1300,2025-09-26T13:12:39.000Z,0.973235,1818.56,-48.67,45640.57,45591.90
1301,2025-09-26T15:00:32.000Z,0.929238,1818.56,-128.69,45591.90,45463.21
1302,2025-09-26T17:38:50.000Z,0.990215,1818.56,-17.79,45463.21,45445.42
1303,2025-09-26T18:07:26.000Z,0.862533,1818.56,-249.99,45445.42,45195.43
1304,2025-09-26T19:01:44.000Z,1.323988,1818.56,589.19,45195.43,45784.62
1305,2025-09-26T19:12:51.000Z,1.000000,1818.56,0.00,45784.62,45784.62
1306,2025-09-26T19:14:47.000Z,1.000337,1818.56,0.61,45784.62,45785.23
1307,2025-09-26T19:18:46.000Z,1.323988,1818.56,589.19,45785.23,46374.42
1308,2025-09-27T07:01:31.000Z,0.918922,1818.56,-147.45,46374.42,46226.98
1309,2025-09-27T08:59:30.000Z,1.442426,1818.56,804.58,46226.98,47031.55
1310,2025-09-27T13:20:19.000Z,0.996896,1818.56,-5.65,47031.55,47025.91
1311,2025-09-27T15:17:23.000Z,1.025274,1818.56,45.96,47025.91,47071.87
1312,2025-09-27T15:24:32.000Z,1.003838,1818.56,6.98,47071.87,47078.85
1313,2025-09-27T15:42:09.000Z,1.614343,1818.56,1117.22,47078.85,48196.07
1314,2025-09-27T16:01:48.000Z,1.000000,1818.56,0.00,48196.07,48196.07
1315,2025-09-28T05:29:52.000Z,0.867555,1818.56,-240.86,48196.07,47955.21
1316,2025-09-28T17:04:49.000Z,0.871710,4795.52,-615.22,47955.21,47339.99
1317,2025-09-28T17:10:06.000Z,0.917075,4795.52,-397.67,47339.99,46942.33
1318,2025-09-28T17:16:20.000Z,1.019689,4795.52,94.42,46942.33,47036.74
1319,2025-09-28T18:44:29.000Z,1.000000,4795.52,0.00,47036.74,47036.74
1320,2025-09-28T19:25:52.000Z,0.891789,4795.52,-518.93,47036.74,46517.82
1321,2025-09-28T22:04:11.000Z,1.000000,4795.52,0.00,46517.82,46517.82
1322,2025-09-28T23:01:54.000Z,1.369253,4795.52,1770.76,46517.82,48288.58
1323,2025-09-29T00:02:52.000Z,1.353656,4795.52,1695.96,48288.58,49984.54
