Trade#,TokenAddress,TokenSymbol,TokenName,Chain,Caller,AlertTime,EntryPrice,ExitPrice,PnL_Multiplier,PnL_Percent,Max_Multiplier_Reached,HoldDuration_Minutes,TimeToAth_Minutes,CandlesCount
589,8vNhMFNTxwq4mLsqLYU5PM8nF63Gwt8chd8hdfg53ots,UNKNOWN,Unknown Token,solana,Unknown,2025-09-07T16:14:42.000Z,0.00012647,0.00007588,0.6000,-40.00,1.2235,10065,0,1170
590,DTu9Q27rgmVPuiA4F73dQydzfvYpyoPgds3GxDo8hREV,UNKNOWN,Unknown Token,solana,Unknown,2025-09-07T23:39:58.000Z,0.00006056,0.00006177,1.0200,2.00,2.6273,10040,75,234
591,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,UNKNOWN,Unknown Token,solana,Unknown,2025-09-08T12:57:05.000Z,0.25037269,0.22667016,0.9053,-9.47,1.2346,10020,7320,234
592,ragep9hzhfvPqKHWX5LauAK6Bc35bciSMxHCimgWCzf,UNKNOWN,Unknown Token,solana,Unknown,2025-09-08T14:15:54.000Z,0.00005283,0.00003170,0.6000,-40.00,1.2503,10060,0,702
593,4GjbDFgZW6JwDSEAbbJaaeDwFc434GjqkDsNRBixpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-08T16:41:47.000Z,0.00025127,0.00015076,0.6000,-40.00,1.2052,10035,0,468
594,5GTHWEUEGf43m9nUMmmVgdk3iEFDn63zkjqqxzHypump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-08T16:45:35.000Z,0.00004258,0.00002555,0.6000,-40.00,1.3490,10030,45,702
595,5uxBmuoBRbkbTpDALLrU39JcF6jvq4psBTWY3GCopump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-08T17:12:25.000Z,0.00001156,0.00000694,0.6000,-40.00,1.7746,10065,0,936
596,Ab7WmNECnHs1ES6fShxHcYuTB8QVabVjTwyLqR8Tpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-08T17:13:00.000Z,0.00013423,0.00008054,0.6000,-40.00,1.9867,10065,0,468
597,5BH4C8y2ATgey3AFcMZ8Bg2E5XTS92V2DSCDcAcj2tRF,UNKNOWN,Unknown Token,solana,Unknown,2025-09-08T22:17:49.000Z,0.00013064,0.00007838,0.6000,-40.00,1.9329,10060,95,936
598,9iGZQZ2d4Xbhif8ZrjxCJvqf42Uki7avmoao3uaeKJMg,UNKNOWN,Unknown Token,solana,Unknown,2025-09-09T02:24:15.000Z,0.00005063,0.00003038,0.6000,-40.00,1.8215,10055,30,702
599,9REyzkNmHEgvPCFh54RgynvnE7VZWscTkWba5Stfpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-09T03:20:10.000Z,0.00003493,0.00002096,0.6000,-40.00,1.4366,10055,0,234
600,HfVnabiJCByE8ko6DWZvKKLUKMVRVs2chTKUeyEqpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-09T04:38:55.000Z,0.00016258,0.00016583,1.0200,2.00,12.7922,10040,1460,698
601,vGkx5sjF4EWWwrhQdCHVnrCr1tz4U41Cgb2gidPpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-09T08:42:39.000Z,0.00001701,0.00001020,0.6000,-40.00,1.3176,10035,0,936
602,39vSia12NkrBbN5qvH3jvad8sYyjUnJsgkY2ajuBecMB,UNKNOWN,Unknown Token,solana,Unknown,2025-09-09T09:00:29.000Z,0.00015393,0.00009236,0.6000,-40.00,1.3043,10075,35,468
603,2WBS8qzmPCKbdyWy6RiixMYFR1ANjB4drWGUzJRMeMzf,UNKNOWN,Unknown Token,solana,Unknown,2025-09-09T10:04:13.000Z,0.00018791,0.00011275,0.6000,-40.00,1.9042,10075,225,468
604,EZytLKFuxsWfKTwThWTQ7x9VtfAbpxzAsTyBfUuzBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-09-09T13:22:36.000Z,0.00017948,0.00010769,0.6000,-40.00,1.8285,10055,220,702
605,2cxnk5oK5UG6e9b3JDftgKzzJ72nRdie5ZxHrspLpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-09T14:23:43.000Z,0.00031966,0.00019180,0.6000,-40.00,1.2268,10055,0,1152
606,BdK29uErfjYm6CqifEmdDijwhaQQk2z3vNiQ9h3m9tya,UNKNOWN,Unknown Token,solana,Unknown,2025-09-10T00:06:20.000Z,0.00008655,0.00008828,1.0200,2.00,5.2103,10070,650,702
607,3ULDGSJrPxxsZyC6QzcjrtyUztYf5fzdasHb3JFcpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-10T01:19:24.000Z,0.00019955,0.00011973,0.6000,-40.00,1.8642,10060,0,468
608,7tdZgcco3wNAMjTjKsdhtELd8vkxKN3aCtz2on1apump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-10T12:07:29.000Z,0.00008069,0.00004842,0.6000,-40.00,1.7210,10070,0,702
609,2Y3Rx35XGevMyBax5PiHQxr5SoAFoPzHTjFuzKz8pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-10T12:07:52.000Z,0.00031103,0.00018662,0.6000,-40.00,1.9123,10070,2390,234
610,8gCPySR27wdU2MpKuAggAJ8MB8jsFvt97KG1jYdHpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-10T13:15:29.000Z,0.00016849,0.00017186,1.0200,2.00,2.5726,10060,110,468
611,BKmYE8w1GEQ6khhLkvMj4ULvV4Gq7zLfJZSgsHE5pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-10T13:47:29.000Z,0.00236098,0.00141659,0.6000,-40.00,1.0639,10030,10,468
612,b8mCYh9psBHCw5L5YZZTJgRuVcaDBd1zZD8TK1Cpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-10T13:50:36.000Z,0.00017784,0.00018140,1.0200,2.00,15.5351,10025,345,702
613,2LsescRjhcxoUwEQLpcsd3Gh6AHUyqEHANDakkoSpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-10T14:26:36.000Z,0.02009427,0.01205656,0.6000,-40.00,1.0521,10050,0,234
614,2Zwa3HKmVd1h7T7gUiwdr1ZSCrgfxxXv2tLTWovgpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-10T14:48:45.000Z,0.00021303,0.00012782,0.6000,-40.00,1.8301,10030,25,467
615,AUUFgpHpRn4qFwqKVdB5zE98R8jRaovrJueF9VRmpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-10T16:51:08.000Z,0.00023332,0.00025646,1.0992,9.92,2.3355,10025,5885,468
616,BsyJvHG7UxTJmBaBy45pMLWx9ZyDTkvSeN3rwpYVpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-10T17:59:59.000Z,0.00004029,0.00004110,1.0200,2.00,10.3053,10020,1320,445
617,rnMLBLnUueJveGpLCS2BGsY3McJGRXZ8bqQ8eBWbonk,UNKNOWN,Unknown Token,solana,Unknown,2025-09-10T19:09:11.000Z,0.00136658,0.00277095,2.0277,102.77,8.1429,10070,1190,234
618,31CpU1HiteSbAvUZbWn4bxgf15k2WCXw67o8nphkpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-10T19:13:15.000Z,0.00004403,0.00004491,1.0200,2.00,18.9432,10065,175,936
619,DQJ32MFHKj7Y7f4YpRJYpheiFGmS1fiGaLZj9KGZpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-10T19:16:53.000Z,0.00015173,0.00009104,0.6000,-40.00,1.3127,10060,0,468
620,89XW4uFgDfhhZrxFVwDf8MTooGp6wLGUWEqovM4gW7YJ,UNKNOWN,Unknown Token,solana,Unknown,2025-09-10T19:20:50.000Z,0.00026831,0.00016098,0.6000,-40.00,1.6836,10055,20,468
621,8ZhE5cAiiRRsTctLAHf7zzjMYahFzikMABMHh5W5pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-10T19:49:53.000Z,0.00023983,0.00024463,1.0200,2.00,2.3553,10030,10,702
622,BAYS4f61rUHArBZpt5U8hzi88JVNhFUxSEA5MWkwpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-11T00:43:49.000Z,0.00016479,0.00016808,1.0200,2.00,3.3659,10035,375,702
623,6HFnmGqFqLN3c54ZwgQ43FmE5PpPVD1vR1K5Fhg7pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-11T09:16:31.000Z,0.00015480,0.00009288,0.6000,-40.00,1.0776,10060,5,468
624,3qVrpNfs6AvHxv9wtCNkzejBpCvKAaDENHm41fotpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-11T11:44:19.000Z,0.00009243,0.00005546,0.6000,-40.00,1.7269,10035,0,702
625,8BVgid3GzQGgyoeTs8QZmwMWGbdqfm9EAVRQFueSpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-11T12:58:47.000Z,0.00006072,0.00003643,0.6000,-40.00,1.0512,10020,5,468
626,Hwui6yPX8iPWxs1bD95zaiwrEJ3md2tksweVADsmpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-11T17:03:15.000Z,0.00014270,0.00008562,0.6000,-40.00,1.7442,10075,10,924
627,AMTVFAG3pthFdXaKerz6su8KFzVuozUcff7q4QN4pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-11T18:01:31.000Z,0.00011007,0.00006604,0.6000,-40.00,1.7661,10075,0,702
628,By6gwWneQu5YXnX7nXyQA3wVg3U42Xfg54ufX1DCpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-11T18:56:13.000Z,0.00014187,0.00008512,0.6000,-40.00,1.5130,10020,15,234
629,k3LobZc5BiZGYykxquAUGM8covay2ZFG5U3jZpZpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-11T21:29:12.000Z,0.00041618,0.00024971,0.6000,-40.00,1.0699,10050,0,702
630,UmTt1cGStKwAQFXbQWELJzyjNFrdwV2JrFW6pcEpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-11T21:41:27.000Z,0.00037636,0.00022582,0.6000,-40.00,1.1828,10035,1035,234
631,Aj9UZQTevreQfzm9VCQuqzjkUG7qeCov5xYjVY2kpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-12T02:28:13.000Z,0.00031599,0.00018960,0.6000,-40.00,1.4406,10050,20,468
632,2oFymDJhPxzjPwLk4RBMpjosVoxaLFM8oj1K8rpepump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-12T07:21:27.000Z,0.00074078,0.00075559,1.0200,2.00,4.6225,10055,65,935
633,QrFJu1C5iGxbYd12iCGyJ7ijygZ25sWhuyZPD52sPAY,UNKNOWN,Unknown Token,solana,Unknown,2025-09-12T07:40:45.000Z,0.00017423,0.00010454,0.6000,-40.00,1.1373,10035,10,468
634,CKW8P1A72umtcbC35shqvuDUPf5N9P6LDkGUwkB1pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-12T13:11:06.000Z,0.00051354,0.00052381,1.0200,2.00,2.7889,10065,50,1403
635,D3qRSrZzg8E9DcLpiGKWmxwhgtYsN96ZihLpySSVpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-12T13:29:18.000Z,0.00001445,0.00000867,0.6000,-40.00,1.7429,10050,1050,702
636,yoKPXpxiDRb9tHPRz6xZAkUtDNn2GK1W8nBXceNP1KA,UNKNOWN,Unknown Token,solana,Unknown,2025-09-12T14:13:34.000Z,0.00010129,0.00010332,1.0200,2.00,2.5436,10065,70,234
637,3W3SKnvpeGnf6hUcF3uJTMKBUUpc3ApPeoFTNPZTpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-12T14:13:51.000Z,0.00005467,0.00003280,0.6000,-40.00,1.8464,10065,825,936
638,AjgSvYmJLhvt3FteiyTqQf8XBj1SVs6T6AmSUfkHpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-12T19:23:14.000Z,0.00338788,0.00203273,0.6000,-40.00,1.5324,10055,25,234
639,4LCXwiFtowx2gGYPS9L19rmZ8gYbmv7jGFZVEN3qpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-13T05:11:37.000Z,0.00001336,0.00000801,0.6000,-40.00,1.1494,10065,5,702
640,2QsU1pxiCErihgK8bU7dfsgXcRUcFoWp5KcbBVg4pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-13T05:49:23.000Z,0.00030956,0.00018573,0.6000,-40.00,1.1781,10030,0,936
641,2YMTGyWoGGPpaHt81QFTpfkom99hbT1yPHbAZs6ppump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-13T06:41:46.000Z,0.00022768,0.00013661,0.6000,-40.00,1.5459,10035,10,936
642,EXoMAHnw2Gw5fXJTektedLJDVn9vn8tLTEQX7gHccQKR,UNKNOWN,Unknown Token,solana,Unknown,2025-09-13T09:16:11.000Z,9.09499165,9.27689148,1.0200,2.00,2.3509,10060,60,1332
643,AnPFg1EGFGvoVoJdBvDKCZaq6uGvUUMEoBce1EFbpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-13T11:58:39.000Z,0.00022422,0.00013453,0.6000,-40.00,1.2302,10020,0,936
644,FfHh87LEFAd9BdrDE4dMwbUEjUV1GkJqVGExUkoMpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-13T12:48:04.000Z,0.00002410,0.00002458,1.0200,2.00,10.8962,10030,280,1166
645,Doa8tFTer7DpVrYgeLKtHD4xVJaydeFWTSrvsqnWpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-13T18:37:01.000Z,0.00041991,0.00025195,0.6000,-40.00,1.4506,10040,5,468
646,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-13T19:17:33.000Z,0.01092744,0.01260918,1.1539,15.39,4.9313,10060,1420,683
647,BT91jKLW4FHaArfRWVVFVpqocgwdEE1H2ry2gfW3MkGW,UNKNOWN,Unknown Token,solana,Unknown,2025-09-13T19:33:47.000Z,0.00000860,0.00000516,0.6000,-40.00,1.1956,10045,0,234
648,FGSAjUa9h3STFg1bnCTJM1qSUdxYmVg9iXPJMrtwhNqo,UNKNOWN,Unknown Token,solana,Unknown,2025-09-13T20:14:06.000Z,0.00038600,0.00023160,0.6000,-40.00,1.1774,10065,0,468
649,D95hn42xF44Y6cEfJ52DRhMwF9CnYKXEfbzV2SEYpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-13T21:04:20.000Z,0.00007731,0.00007885,1.0200,2.00,2.9749,10075,25,702
650,85ioZLv1JYA7z8YxAQ7PXeSCFbQWfn7J5L1ftbxQpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-13T22:09:14.000Z,0.00111373,0.00066824,0.6000,-40.00,1.4751,10070,45,468
651,DfeQ9LePjsnZ8ZwsNBFQvbXPH7EBaJUFe6npwJqxsFRb,UNKNOWN,Unknown Token,solana,Unknown,2025-09-13T22:10:27.000Z,0.00047428,0.00028457,0.6000,-40.00,1.0352,10065,0,234
652,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,ApedBunCoin,Unknown Token,solana,Unknown,2025-09-13T23:15:01.000Z,0.00129540,0.00132417,1.0222,2.22,7.8081,10060,940,925
653,FabUKQ4QzkPZmBV6avdSVHXGQ5uQAbUJzoit7FPxpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-13T23:15:11.000Z,0.00002147,0.00001288,0.6000,-40.00,1.0000,10060,0,468
654,93929vVaZaan7ncvbydsW8e887NsxWT91e8HWsxvpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-13T23:26:39.000Z,0.00011718,0.00011952,1.0200,2.00,3.6661,10050,60,702
655,733Xr5c3PThmBce5uLSnTzKT4LrAWoGy8tvQvcu8pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-13T23:28:17.000Z,0.00002747,0.00002802,1.0200,2.00,36.4657,10050,155,936
656,D2Ni4P2HLpBvLRfb72z9CRnXLoU23xfBiRVPDGiJpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-14T00:44:26.000Z,0.00008715,0.00008890,1.0200,2.00,6.3463,10035,240,468
657,2eUvLp9bkMF6ajy9fv6fgdf3D5Hduv5Q3vKbV2DYpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-14T00:58:36.000Z,0.00005812,0.00003487,0.6000,-40.00,1.6854,10020,5,234
658,EPhfuY9UW3gBe2PYqsszBNyHpMxWKTqfQTammBQcpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-14T01:20:51.000Z,0.00036428,0.00021857,0.6000,-40.00,1.8191,10055,0,702
659,Hnm13jN2hNuJ4Za1p2Xd7fdyR6pKKDcJibR9NYiXpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-14T08:17:17.000Z,0.00010576,0.00010787,1.0200,2.00,6.5242,10060,700,936
660,2hBxLav3UCCotWLRbADHuDLBkXZNHrVJcxtiMsWmpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-14T09:44:44.000Z,0.00005824,0.00003495,0.6000,-40.00,1.3399,10035,0,468
661,9LjLmk78kDbpsR18kYcdbEJe9yWALwkkSWaXA76Epump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-14T09:59:02.000Z,0.00345222,0.00207133,0.6000,-40.00,1.8090,10020,1140,466
662,3PGdDLidBipCWYzzH11SsdMtucjS8M8RfdT5UDALpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-14T11:16:37.000Z,0.00022418,0.00022867,1.0200,2.00,2.5620,10060,1660,468
663,5UB6vnMU7b6khnUjCoPqWbXCdmJWssWREJDwH147pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-14T15:01:17.000Z,0.00187509,0.00191259,1.0200,2.00,2.1256,10075,30,1170
664,5RHXYGiZ3DKxhv4KqCuMRrhCQvsWCoFyPWNCX3YQ61z9,UNKNOWN,Unknown Token,solana,Unknown,2025-09-14T17:07:25.000Z,0.00003025,0.00003085,1.0200,2.00,2.3555,10070,15,468
665,3sMvRrNJQZY2ycKRyxc6mRrVXPoKvHauWkEKSTXWpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-14T17:54:06.000Z,0.00010306,0.00010512,1.0200,2.00,2.3701,10025,0,468
666,EUuQTUrnEWkXmYEiChCfSSBM68eAmN5G3WM9iyhHpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-14T19:53:33.000Z,0.00048754,0.00029253,0.6000,-40.00,1.9846,10025,0,702
667,2sjdF9vLNWkTpK2XgY2kVWCL4YTMu6vaVA4VxrzUpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-14T20:17:05.000Z,0.00087107,0.00088849,1.0200,2.00,5.3125,10060,4300,468
668,2wQMQKkPSq4uGedrP9eBABqEMMY2adWPZfbK59UVpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-14T21:02:32.000Z,0.00014570,0.00008742,0.6000,-40.00,1.7763,10075,0,468
669,AhP7ojZMRMMcmxwr6S1UubGWagFbDuU36tTj7ZYypump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-14T21:07:07.000Z,0.00025934,0.00015561,0.6000,-40.00,1.9395,10070,1190,702
670,54FTD2p5YW8iTrubQKiQ2DDa9UdKiTYNN32D7mAdpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-14T21:48:51.000Z,0.00220456,0.00132274,0.6000,-40.00,1.3705,10030,10,702
671,3UYS3XXYC9yWvNyBWFKqqb5w9YQfX65RQzoAKd8jEUCB,UNKNOWN,Unknown Token,solana,Unknown,2025-09-14T21:53:15.000Z,0.00007939,0.00005943,0.7486,-25.14,1.0120,10025,80,234
672,471x5gyfMG4QKt3BMDz5EzsScp6m8Xg1ZFBFacFAEM5H,UNKNOWN,Unknown Token,solana,Unknown,2025-09-14T23:52:36.000Z,0.00000626,0.00000459,0.7325,-26.75,1.3785,10025,0,234
673,Yr8CsFhUBsRxeTcGcKmzxMSJMAfWtMaadyoj1JApump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-15T09:02:42.000Z,0.00021874,0.00022311,1.0200,2.00,3.8088,10075,1795,468
674,3C7KZVjpoZFFkSGLZTr1uB1SeahZgrjykRQP2VN4pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-15T10:47:15.000Z,0.00006328,0.00006455,1.0200,2.00,4.2244,10030,265,702
675,FyB8VxxYAaVVchAgbB1kvjWdw26ovaD4ipwV1j8epump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-15T10:51:29.000Z,0.00092343,0.00120495,1.3049,30.49,6.0311,10025,1865,1145
676,2mZTriANyJWibcjn1A5CMe9rjJq6ifSjXNqrB4Zjpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-15T12:43:00.000Z,0.00003704,0.00002222,0.6000,-40.00,1.5944,10035,0,468
677,986j8mhmidrcbx3wf1XJxsQFvWBMXg7gnDi3mejsr8H8,UNKNOWN,Unknown Token,solana,Unknown,2025-09-15T15:04:41.000Z,0.01115493,0.00669296,0.6000,-40.00,1.6317,10075,35,702
678,A4cvfW1wvPnw4RFsSzrcsPhsxQremwisJMRCvo5jpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-15T15:30:13.000Z,0.00003100,0.00001860,0.6000,-40.00,1.7096,10045,0,468
679,Gtj3QCZgZNbqzpqQVKzpakgAbTEwPt6LdiLjWYNZpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-15T16:38:19.000Z,0.00007678,0.00011073,1.4422,44.22,28.3634,10040,1040,468
680,FEsfj8QakGwUUYBbt5Lit8NU7ZNbmdDYzhm9VWBhpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-15T17:19:03.000Z,0.00040151,0.00040954,1.0200,2.00,6.1071,10060,15,234
681,4kFMiD5Bj3ivGrqEiGV9SZHadj3cRuceTfd2cooRpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-16T06:47:03.000Z,0.00010872,0.00006523,0.6000,-40.00,1.5225,10030,5,702
682,8cQynx5ZaJKwdHsuXmSn3Y16RXta7ZTyTS1hW55Gpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-16T07:47:01.000Z,0.00062639,0.00063892,1.0200,2.00,2.5485,10030,670,1397
683,PRTLSwfLzpVGSAQiUfXEenJkq1cwTsEcsn1hPL9zwwg,UNKNOWN,Unknown Token,solana,Unknown,2025-09-16T12:16:03.000Z,0.28727560,0.17236536,0.6000,-40.00,1.2236,10060,0,936
684,8ah7rq8qyWkJoMCq4cnELUvMSJtWCxSQEkQ4wMz6pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-16T12:27:42.000Z,0.00011431,0.00006859,0.6000,-40.00,1.4518,10050,0,702
685,96hj47MzSpZgVcT1v4nwpbQNEU59f6ys48PArGivpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-17T01:04:11.000Z,0.00237489,0.00142493,0.6000,-40.00,1.2248,10075,2755,234
686,GwCJN7GrHE2e9Cm6UykJukgWRoieuANqbf93chTSpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-17T11:29:10.000Z,0.00030212,0.00018127,0.6000,-40.00,1.2650,10050,0,234
687,G1LrXHhzkg8DL1qsh6qifvcpdYXpfiQCrTJrxjfz9oev,UNKNOWN,Unknown Token,solana,Unknown,2025-09-17T15:52:35.000Z,0.00007005,0.00004203,0.6000,-40.00,1.4437,10025,5,702
688,5PpWbYsDosMGEre1PThdXhHjN85S1RX7fsLMDRi3pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-17T15:52:47.000Z,0.00024519,0.00025010,1.0200,2.00,3.0513,10025,365,1133
689,HfYPHwaCzMW7rrkxFZGKofmANkDezyhL6nZ9zyhwbonk,UNKNOWN,Unknown Token,solana,Unknown,2025-09-17T16:31:46.000Z,0.00004452,0.00004541,1.0200,2.00,2.6201,10045,60,234
690,BVR5FbQk89KmfUM4W2eQdccjpXF29ZWTMuwPioEVpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-17T19:05:36.000Z,0.00002437,0.00001462,0.6000,-40.00,1.5893,10070,25,936
691,AwMgv6xdT9muCzjavM2BicBVYX5j3oXHajtX2aJCpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-17T20:54:01.000Z,0.00046604,0.00027963,0.6000,-40.00,1.0757,10025,5,702
692,46VscZKg246cRqW7WTdfyDKH6yBVaPVWMn2erLMCuBLV,UNKNOWN,Unknown Token,solana,Unknown,2025-09-17T21:20:27.000Z,0.00007622,0.00007774,1.0200,2.00,2.0630,10055,5,234
693,0xe639a629a2bebac4486e24098b22c3ba594e4444,UNKNOWN,Unknown Token,bsc,Unknown,2025-09-18T08:20:29.000Z,0.00004615,0.00002769,0.6000,-40.00,1.9089,10055,5,936
694,E5qy3QiaG6nA3wpvz8bd3o1LK7yFesqJmPA8XSWYpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-18T13:14:21.000Z,0.00008160,0.00004896,0.6000,-40.00,1.3199,10065,0,234
695,55aUE14ZtBtuWv66wvMi2dimKiMEeheyveavPsYFpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-18T17:18:47.000Z,0.00041585,0.00032824,0.7893,-21.07,1.9816,10060,3400,468
696,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,UNKNOWN,Unknown Token,solana,Unknown,2025-09-18T17:36:06.000Z,0.01192740,0.00932817,0.7821,-21.79,1.8948,10040,8660,234
697,DbZpmVyFW1W8rdC7pvdeDPDDUwtRct8iKMB1FZkZXEu2,UNKNOWN,Unknown Token,solana,Unknown,2025-09-18T22:17:10.000Z,0.00002212,0.00002256,1.0200,2.00,2.3377,10060,1180,468
698,G75caA4mtjpDns3fX8ja4Nj8ZiV6x8hh8e51sjVKpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-19T01:50:56.000Z,0.00033397,0.00020038,0.6000,-40.00,1.3895,10025,60,234
699,xr6TRFpam3hf28iuMqRMpCXu15G8TYz4Wsj4vTapump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-19T08:16:26.000Z,0.00004681,0.00005669,1.2112,21.12,2.0920,10060,1240,936
700,ARyMXvnjPEUZcdqCfr5Qb9tk6jZwh9YvNTQt2CAcpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-19T08:46:17.000Z,0.00103743,0.00062246,0.6000,-40.00,1.1627,10030,0,1170
701,9AvytnUKsLxPxFHFqS6VLxaxt5p6BhYNr53SD2Chpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-19T13:08:53.000Z,0.00158229,0.00094937,0.6000,-40.00,1.2657,10070,40,468
702,t6Z8Qh7eRn6ikRiL4DeoieTkFz3YtmamDwZQK2Spump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-19T13:21:19.000Z,0.00016170,0.00009702,0.6000,-40.00,1.1183,10055,0,234
703,HPEN3oNk9X7AVkqyc5tK9LdxKs9qgZZLt24Wyo2jpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-19T18:07:44.000Z,0.00001363,0.00001390,1.0200,2.00,4.5497,10070,0,936
704,0x80302041f9fbec9cc9849de905a43d07d7454444,UNKNOWN,Unknown Token,bsc,Unknown,2025-09-19T18:24:54.000Z,0.00010226,0.00006136,0.6000,-40.00,1.5548,10055,5,930
705,0x80302041F9FBEc9Cc9849de905A43d07D7454444,UNKNOWN,Unknown Token,bsc,Unknown,2025-09-19T18:34:16.000Z,0.00007685,0.00004611,0.6000,-40.00,1.6034,10045,0,924
706,HbSUf67xgJCpJscwbwSrDdqbVrt8ai4Yo7L9CJ5qpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-19T18:53:42.000Z,0.00012549,0.00007529,0.6000,-40.00,1.2149,10025,0,936
